Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR10983637	(0.0, 1.5234560819985002e-05)	(1.0, 0.000157423795139845)	(2.0, 0.000299613029459705)	(3.0, 0.0001853538233098175)	(4.0, 7.109461715993001e-05)	(5.0, 7.87118975699225e-05)	(6.0, 8.6329177979915e-05)	(7.0, 0.00012568512676487627)	(8.0, 0.0001650410755498375)	(9.0, 0.0005484441895194601)	(10.0, 0.0009318473034890826)	(11.0, 0.0008658308732691477)	(12.0, 0.0007998144430492126)	(13.0, 0.0016567584891733688)	(14.0, 0.0025137025352975255)	(15.0, 0.004584333260080487)	(16.0, 0.0066549639848634485)	(17.0, 0.00877637657904636)	(18.0, 0.010897789173229271)	(19.0, 0.014772445808445457)	(20.0, 0.01864710244366164)	(21.0, 0.02188952480484845)	(22.0, 0.025131947166035257)	(23.0, 0.03598276311006957)	(24.0, 0.046833579054103895)	(25.0, 0.061812960980354145)	(26.0, 0.09055042087378586)	(27.0, 0.1043084988409673)	(28.0, 0.11994296688247691)	(29.0, 0.13557743492398652)	(30.0, 0.17421862889714348)	(31.0, 0.21285982287030042)	(32.0, 0.23542982472510823)	(33.0, 0.257999826579916)	(34.0, 0.28952013291646495)	(35.0, 0.32104043925301395)	(36.0, 0.3825601349375834)	(37.0, 0.44407983062215284)	(38.0, 0.5684458983293654)	(39.0, 0.6928119660365779)	(40.0, 0.8330130901694299)	(41.0, 0.9732142143022818)	(42.0, 1.172195352265576)	(43.0, 1.37117649022887)	(44.0, 1.7697405313078476)	(45.0, 2.168304572386825)	(46.0, 2.52413947900595)	(47.0, 2.879974385625075)	(48.0, 3.890781148297404)	(49.0, 4.9015879109697345)	(50.0, 6.044567184222784)	(51.0, 7.187546457475833)	(52.0, 7.389928711142189)	(53.0, 7.5923109648085445)	(54.0, 7.3089798722251995)	(55.0, 7.025648779641854)	(56.0, 6.083105544910406)	(57.0, 5.140562310178959)	(58.0, 4.312827995333654)	(59.0, 3.485093680488349)	(60.0, 2.766925057513641)	(61.0, 2.0487564345389333)	(62.0, 1.5947309747947997)	(63.0, 1.1407055150506669)	(64.0, 0.934570481235655)	(65.0, 0.7284354474206428)	(66.0, 0.6136963526049258)	(67.0, 0.4989572577892088)	(68.0, 0.37107708471951967)	(69.0, 0.24319691164983057)	(70.0, 0.1876021905775003)	(71.0, 0.13200746950517003)	(72.0, 0.10694407786282473)	(73.0, 0.08188068622047939)	(74.0, 0.06343417216094754)	(75.0, 0.03622016834951434)	(76.0, 0.027452678597612974)	(77.0, 0.020019482464195288)	(78.0, 0.012586286330777609)	(79.0, 0.011342130530478833)	(80.0, 0.010097974730180058)	(81.0, 0.007580463554677537)	(82.0, 0.005062952379175015)	(83.0, 0.003368107487951684)	(84.0, 0.0016732625967283525)	(85.0, 0.0010740365378089426)	(86.0, 0.0004748104788895325)	(87.0, 0.00035547308579965)	(88.0, 0.00023613569270976753)	(89.0, 0.000208205664539795)	(90.0, 0.00018027563636982254)	(91.0, 0.00016631062228483626)	(92.0, 0.00015234560819985)	(93.0, 0.00010664192573989502)	(94.0, 6.093824327994001e-05)	(95.0, 4.824277592995251e-05)	(96.0, 3.5547308579965003e-05)	(97.0, 2.158229449497875e-05)	(98.0, 7.617280409992501e-06)	(99.0, 8.886827144991251e-06)	(100.0, 1.015637387999e-05)
SRR10983638	(0.0, 5.0034596540908206e-05)	(1.0, 0.0051047201470902775)	(2.0, 0.010159405697639647)	(3.0, 0.006539045247929646)	(4.0, 0.0029186847982196453)	(5.0, 0.0022956349412935743)	(6.0, 0.0016725850843675029)	(7.0, 0.00214672245158849)	(8.0, 0.0026208598188094774)	(9.0, 0.004758051871056841)	(10.0, 0.006895243923304207)	(11.0, 0.010715742759177839)	(12.0, 0.014536241595051473)	(13.0, 0.018429409725901187)	(14.0, 0.022322577856750903)	(15.0, 0.03439521122212146)	(16.0, 0.04646784458749203)	(17.0, 0.06875587474663136)	(18.0, 0.09104390490577068)	(19.0, 0.1284519136196054)	(20.0, 0.16585992233344013)	(21.0, 0.23328749767190213)	(22.0, 0.30071507301036415)	(23.0, 0.3903258441152131)	(24.0, 0.47993661522006204)	(25.0, 0.6057748168203638)	(26.0, 0.8939538407973951)	(27.0, 1.0562946631741248)	(28.0, 1.255154784526129)	(29.0, 1.4540149058781335)	(30.0, 1.6644401668305935)	(31.0, 1.8748654277830537)	(32.0, 2.084787960170269)	(33.0, 2.294710492557485)	(34.0, 2.4831169571321925)	(35.0, 2.6715234217068997)	(36.0, 2.8507390074170096)	(37.0, 3.0299545931271195)	(38.0, 3.123160707383408)	(39.0, 3.216366821639696)	(40.0, 3.245638251916045)	(41.0, 3.2749096821923938)	(42.0, 3.2925337731739703)	(43.0, 3.310157864155546)	(44.0, 3.2891695422065528)	(45.0, 3.268181220257559)	(46.0, 3.1884606210689634)	(47.0, 3.1087400218803674)	(48.0, 3.0656090083621867)	(49.0, 3.022477994844006)	(50.0, 2.984225354488564)	(51.0, 2.9459727141331222)	(52.0, 2.8701845959726584)	(53.0, 2.794396477812194)	(54.0, 2.6999502203416412)	(55.0, 2.605503962871089)	(56.0, 2.425745144398535)	(57.0, 2.2459863259259816)	(58.0, 2.040389403539719)	(59.0, 1.8347924811534566)	(60.0, 1.6188836666800968)	(61.0, 1.4029748522067365)	(62.0, 1.186043902404041)	(63.0, 0.9691129526013451)	(64.0, 0.8132599495760867)	(65.0, 0.6574069465508281)	(66.0, 0.5676996801526504)	(67.0, 0.47799241375447243)	(68.0, 0.3934970844959726)	(69.0, 0.3090017552374727)	(70.0, 0.25778062397859436)	(71.0, 0.20655949271971602)	(72.0, 0.18325766633066448)	(73.0, 0.15995583994161294)	(74.0, 0.13324451318827382)	(75.0, 0.0926438206951621)	(76.0, 0.0787544549553895)	(77.0, 0.06867605765214943)	(78.0, 0.058597660348909356)	(79.0, 0.053220132520679364)	(80.0, 0.047842604692449366)	(81.0, 0.038845907714427017)	(82.0, 0.029849210736404667)	(83.0, 0.02219272616572807)	(84.0, 0.014536241595051473)	(85.0, 0.011841521181348276)	(86.0, 0.009146800767645076)	(87.0, 0.00594339528910931)	(88.0, 0.0027399898105735444)	(89.0, 0.002056183657847799)	(90.0, 0.0013723775051220535)	(91.0, 0.0011400740211821225)	(92.0, 0.0009077705372421916)	(93.0, 0.000507493764914926)	(94.0, 0.00010721699258766043)	(95.0, 6.552149547023693e-05)	(96.0, 2.382599835281343e-05)	(97.0, 1.548689892932873e-05)	(98.0, 7.147799505844029e-06)	(99.0, 4.765199670562686e-06)	(100.0, 2.382599835281343e-06)
SRR10983639	(0.0, 3.940433355561482e-05)	(1.0, 0.004925541694451852)	(2.0, 0.009811679055348091)	(3.0, 0.006138456336710622)	(4.0, 0.002465233618073152)	(5.0, 0.0017682694683082152)	(6.0, 0.001071305318543278)	(7.0, 0.00136314366393955)	(8.0, 0.0016549820093358224)	(9.0, 0.004218726461298012)	(10.0, 0.0067824709132602015)	(11.0, 0.00954569980384769)	(12.0, 0.01230892869443518)	(13.0, 0.01696233421026857)	(14.0, 0.021615739726101955)	(15.0, 0.03072306631914343)	(16.0, 0.0398303929121849)	(17.0, 0.06165546816030106)	(18.0, 0.08348054340841722)	(19.0, 0.12128777006960602)	(20.0, 0.15909499673079483)	(21.0, 0.21668935576402035)	(22.0, 0.2742837147972459)	(23.0, 0.3676645970115113)	(24.0, 0.4610454792257768)	(25.0, 0.5781871745740779)	(26.0, 0.8669630644218248)	(27.0, 1.0385972589212704)	(28.0, 1.2364242527663873)	(29.0, 1.4342512466115045)	(30.0, 1.6364866002731557)	(31.0, 1.8387219539348072)	(32.0, 2.045369361569264)	(33.0, 2.2520167692037205)	(34.0, 2.456065953594354)	(35.0, 2.660115137984987)	(36.0, 2.840032862229077)	(37.0, 3.019950586473167)	(38.0, 3.1063261170124985)	(39.0, 3.1927016475518295)	(40.0, 3.2340257109828574)	(41.0, 3.275349774413885)	(42.0, 3.3080442887962325)	(43.0, 3.34073880317858)	(44.0, 3.3196624102680206)	(45.0, 3.298586017357461)	(46.0, 3.2056151864892586)	(47.0, 3.1126443556210566)	(48.0, 3.0960144954751634)	(49.0, 3.07938463532927)	(50.0, 3.1241011656023514)	(51.0, 3.1688176958754326)	(52.0, 3.0279102618514013)	(53.0, 2.8870028278273696)	(54.0, 2.809935339705129)	(55.0, 2.7328678515828884)	(56.0, 2.5065515245770618)	(57.0, 2.280235197571235)	(58.0, 2.070229801886586)	(59.0, 1.8602244062019366)	(60.0, 1.605532033494373)	(61.0, 1.3508396607868094)	(62.0, 1.1374725828956969)	(63.0, 0.9241055050045844)	(64.0, 0.7800888227859303)	(65.0, 0.6360721405672761)	(66.0, 0.5420694087140862)	(67.0, 0.44806667686089613)	(68.0, 0.36404186109524195)	(69.0, 0.2800170453295878)	(70.0, 0.22550607539708914)	(71.0, 0.1709951054645905)	(72.0, 0.14482570244196782)	(73.0, 0.11865629941934512)	(74.0, 0.09684353802546511)	(75.0, 0.06140919107557847)	(76.0, 0.047787605519571875)	(77.0, 0.04129943572255517)	(78.0, 0.034811265925538466)	(79.0, 0.031437269864838954)	(80.0, 0.02806327380413943)	(81.0, 0.02252696493957555)	(82.0, 0.016990656075011667)	(83.0, 0.011930893369385999)	(84.0, 0.0068711306637603345)	(85.0, 0.004968640184278307)	(86.0, 0.0030661497047962784)	(87.0, 0.0023310126068993393)	(88.0, 0.0015958755090024004)	(89.0, 0.0011648906107378633)	(90.0, 0.000733905712473326)	(91.0, 0.0005467351280841557)	(92.0, 0.00035956454369498523)	(93.0, 0.00021302967828504263)	(94.0, 6.649481287510001e-05)	(95.0, 4.925541694451853e-05)	(96.0, 3.2016021013937043e-05)	(97.0, 1.8470781354194448e-05)	(98.0, 4.925541694451853e-06)	(99.0, 4.925541694451853e-06)	(100.0, 4.925541694451853e-06)
SRR10983640	(0.0, 4.1096236416152755e-05)	(1.0, 0.00331298890493293)	(2.0, 0.006584881573449707)	(3.0, 0.004275589211757431)	(4.0, 0.001966296850065155)	(5.0, 0.0017070744357478838)	(6.0, 0.0014478520214306124)	(7.0, 0.001789266908580189)	(8.0, 0.002130681795729766)	(9.0, 0.004267686089369709)	(10.0, 0.006404690383009653)	(11.0, 0.010103351660463401)	(12.0, 0.013802012937917147)	(13.0, 0.01911291118246612)	(14.0, 0.02442380942701509)	(15.0, 0.03761886256555522)	(16.0, 0.05081391570409534)	(17.0, 0.07349271570790149)	(18.0, 0.09617151571170762)	(19.0, 0.137324654609052)	(20.0, 0.17847779350639634)	(21.0, 0.2460652961661922)	(22.0, 0.313652798825988)	(23.0, 0.4139750344157271)	(24.0, 0.5142972700054661)	(25.0, 0.6518827276533129)	(26.0, 0.9605217856365302)	(27.0, 1.1315753859719009)	(28.0, 1.3136775514053063)	(29.0, 1.495779716838712)	(30.0, 1.7234686728289736)	(31.0, 1.9511576288192352)	(32.0, 2.1574623162527997)	(33.0, 2.363767003686364)	(34.0, 2.58847964378541)	(35.0, 2.8131922838844554)	(36.0, 2.987367617562976)	(37.0, 3.1615429512414965)	(38.0, 3.2451200511161313)	(39.0, 3.3286971509907657)	(40.0, 3.3710405001197006)	(41.0, 3.4133838492486355)	(42.0, 3.435934618669761)	(43.0, 3.4584853880908857)	(44.0, 3.399379516377593)	(45.0, 3.3402736446643004)	(46.0, 3.231864934247444)	(47.0, 3.1234562238305887)	(48.0, 3.0495130301465867)	(49.0, 2.975569836462585)	(50.0, 2.954278824750063)	(51.0, 2.932987813037541)	(52.0, 2.7972738147711067)	(53.0, 2.661559816504672)	(54.0, 2.5739916398242384)	(55.0, 2.4864234631438045)	(56.0, 2.315354056563659)	(57.0, 2.1442846499835126)	(58.0, 1.946406271639737)	(59.0, 1.7485278932959616)	(60.0, 1.5207788735755532)	(61.0, 1.2930298538551446)	(62.0, 1.0970498055089)	(63.0, 0.9010697571626551)	(64.0, 0.7543119356716186)	(65.0, 0.607554114180582)	(66.0, 0.5036201516596541)	(67.0, 0.3996861891387263)	(68.0, 0.328607087008035)	(69.0, 0.25752798487734374)	(70.0, 0.20518718592794052)	(71.0, 0.15284638697853736)	(72.0, 0.1302877144350246)	(73.0, 0.10772904189151182)	(74.0, 0.08587690848946136)	(75.0, 0.05327652864010942)	(76.0, 0.04252828219280792)	(77.0, 0.035575115116090385)	(78.0, 0.028621948039372846)	(79.0, 0.02436848757030104)	(80.0, 0.02011502710122923)	(81.0, 0.01716242057717641)	(82.0, 0.014209814053123588)	(83.0, 0.009385748147658272)	(84.0, 0.004561682242192956)	(85.0, 0.0032876989132922204)	(86.0, 0.002013715584391485)	(87.0, 0.001296112071586356)	(88.0, 0.0005785085587812273)	(89.0, 0.0003904142459534512)	(90.0, 0.0002023199331256751)	(91.0, 0.00014067557850144598)	(92.0, 7.903122387721684e-05)	(93.0, 4.5838109848785765e-05)	(94.0, 1.2644995820354694e-05)	(95.0, 1.1064371342810357e-05)	(96.0, 9.48374686526602e-06)	(97.0, 7.903122387721684e-06)	(98.0, 6.322497910177347e-06)	(99.0, 4.74187343263301e-06)	(100.0, 3.1612489550886735e-06)
SRR10983641	(0.0, 3.8687706795464745e-06)	(1.0, 3.8687706795464745e-06)	(2.0, 3.8687706795464745e-06)	(3.0, 1.1606312038639424e-05)	(4.0, 1.934385339773237e-05)	(5.0, 2.7081394756825322e-05)	(6.0, 3.481893611591827e-05)	(7.0, 9.28504963091154e-05)	(8.0, 0.00015088205650231254)	(9.0, 0.0002998297276648518)	(10.0, 0.00044877739882739106)	(11.0, 0.00107551824891392)	(12.0, 0.001702259099000449)	(13.0, 0.0025088977856858887)	(14.0, 0.003315536472371329)	(15.0, 0.00880145329596823)	(16.0, 0.014287370119565131)	(17.0, 0.01267989590221357)	(18.0, 0.011072421684862012)	(19.0, 0.016914265410977188)	(20.0, 0.022756109137092365)	(21.0, 0.029044795876695163)	(22.0, 0.035333482616297957)	(23.0, 0.050253396741968936)	(24.0, 0.06517331086763992)	(25.0, 0.0789732158815822)	(26.0, 0.12462857867091015)	(27.0, 0.15648403644629583)	(28.0, 0.17132464077303608)	(29.0, 0.1861652450997764)	(30.0, 0.24307292741056521)	(31.0, 0.29998060972135415)	(32.0, 0.3308843499095714)	(33.0, 0.3617880900977886)	(34.0, 0.4200943330092335)	(35.0, 0.4784005759206784)	(36.0, 0.5800776725351792)	(37.0, 0.6817547691496798)	(38.0, 0.8061280089557399)	(39.0, 0.9305012487618)	(40.0, 1.1601592138410377)	(41.0, 1.3898171789202756)	(42.0, 1.64774231696962)	(43.0, 1.905667455018964)	(44.0, 2.3526923007285205)	(45.0, 2.799717146438077)	(46.0, 2.868828865857495)	(47.0, 2.9379405852769134)	(48.0, 3.9505294103173307)	(49.0, 4.963118235357747)	(50.0, 6.459531652811568)	(51.0, 7.955945070265387)	(52.0, 7.218300105493639)	(53.0, 6.4806551407218915)	(54.0, 5.995700867270061)	(55.0, 5.51074659381823)	(56.0, 4.79845755208023)	(57.0, 4.08616851034223)	(58.0, 3.570086108002769)	(59.0, 3.0540037056633076)	(60.0, 2.479866530506572)	(61.0, 1.905729355349837)	(62.0, 1.500965026158306)	(63.0, 1.0962006969667755)	(64.0, 1.0898520442816397)	(65.0, 1.083503391596504)	(66.0, 0.979594014299905)	(67.0, 0.875684637003306)	(68.0, 0.5542381531664882)	(69.0, 0.2327916693296705)	(70.0, 0.19537678808777653)	(71.0, 0.15796190684588257)	(72.0, 0.15916896329790106)	(73.0, 0.16037601974991958)	(74.0, 0.10457093708280145)	(75.0, 0.03850587457352606)	(76.0, 0.028245894731368813)	(77.0, 0.024669216238128098)	(78.0, 0.02109253774488738)	(79.0, 0.01976554940180294)	(80.0, 0.0184385610587185)	(81.0, 0.013973999694521868)	(82.0, 0.009509438330325234)	(83.0, 0.006940574599106375)	(84.0, 0.004371710867887516)	(85.0, 0.0027797117332541425)	(86.0, 0.0011877125986207678)	(87.0, 0.0009285049630911539)	(88.0, 0.0006692973275615402)	(89.0, 0.00041782723339101925)	(90.0, 0.00016635713922049842)	(91.0, 0.00011799750572616749)	(92.0, 6.963787223183655e-05)	(93.0, 5.029401883410417e-05)	(94.0, 3.0950165436371796e-05)	(95.0, 2.901578009659856e-05)	(96.0, 2.7081394756825322e-05)	(97.0, 2.127823873750561e-05)	(98.0, 1.5475082718185898e-05)	(99.0, 9.671926698866186e-06)	(100.0, 3.8687706795464745e-06)
SRR10983642	(0.0, 4.7818497433306285e-06)	(1.0, 0.0012887085058276044)	(2.0, 0.002572635161911878)	(3.0, 0.001746570618751512)	(4.0, 0.000920506075591146)	(5.0, 0.0008834467400803337)	(6.0, 0.0008463874045695212)	(7.0, 0.0011285165394260283)	(8.0, 0.0014106456742825355)	(9.0, 0.0027519545272867768)	(10.0, 0.004093263380291018)	(11.0, 0.006384964869782222)	(12.0, 0.008676666359273427)	(13.0, 0.013365270032609107)	(14.0, 0.01805387370594479)	(15.0, 0.027280452785701237)	(16.0, 0.03650703186545769)	(17.0, 0.0519225199755198)	(18.0, 0.06733800808558191)	(19.0, 0.09013547673691069)	(20.0, 0.11293294538823946)	(21.0, 0.15398990728447623)	(22.0, 0.195046869180713)	(23.0, 0.2656963082135514)	(24.0, 0.33634574724638977)	(25.0, 0.42886138969304327)	(26.0, 0.6417230400925346)	(27.0, 0.7620690480453723)	(28.0, 0.8993559541763946)	(29.0, 1.036642860307417)	(30.0, 1.2297052618446478)	(31.0, 1.4227676633818787)	(32.0, 1.6204708500950116)	(33.0, 1.818174036808145)	(34.0, 2.025183898584235)	(35.0, 2.232193760360326)	(36.0, 2.5640302232987544)	(37.0, 2.895866686237184)	(38.0, 2.927853674632758)	(39.0, 2.9598406630283325)	(40.0, 3.0506312531800797)	(41.0, 3.1414218433318264)	(42.0, 3.262395469063476)	(43.0, 3.3833690947951265)	(44.0, 3.358764086940819)	(45.0, 3.3341590790865108)	(46.0, 3.2943477890484116)	(47.0, 3.2545364990103125)	(48.0, 3.197107679055348)	(49.0, 3.1396788591003824)	(50.0, 3.1524332478282813)	(51.0, 3.1651876365561797)	(52.0, 3.099427638885897)	(53.0, 3.0336676412156143)	(54.0, 2.965327835608804)	(55.0, 2.8969880300019946)	(56.0, 2.7069991623872895)	(57.0, 2.5170102947725845)	(58.0, 2.327647849474256)	(59.0, 2.138285404175927)	(60.0, 1.9398350534403985)	(61.0, 1.74138470270487)	(62.0, 1.5274949546105627)	(63.0, 1.3136052065162553)	(64.0, 1.1020334600850274)	(65.0, 0.8904617136537997)	(66.0, 0.7782412638773164)	(67.0, 0.6660208141008332)	(68.0, 0.5504638286659411)	(69.0, 0.43490684323104895)	(70.0, 0.3624893152556141)	(71.0, 0.2900717872801793)	(72.0, 0.2566717622854507)	(73.0, 0.22327173729072206)	(74.0, 0.17767799545050034)	(75.0, 0.09782947297392967)	(76.0, 0.06357469233758072)	(77.0, 0.05534632439174453)	(78.0, 0.04711795644590835)	(79.0, 0.044790391083342165)	(80.0, 0.04246282572077598)	(81.0, 0.0345309324590263)	(82.0, 0.026599039197276624)	(83.0, 0.01859063633963365)	(84.0, 0.010582233481990682)	(85.0, 0.007364048604729168)	(86.0, 0.004145863727467655)	(87.0, 0.0027471726775434462)	(88.0, 0.0013484816276192373)	(89.0, 0.0009408289370003011)	(90.0, 0.0005331762463813651)	(91.0, 0.0004877486738197241)	(92.0, 0.00044232110125808316)	(93.0, 0.0002630017358831846)	(94.0, 8.3682370508286e-05)	(95.0, 5.8577659355800195e-05)	(96.0, 3.3472948203314396e-05)	(97.0, 2.2713786280820486e-05)	(98.0, 1.1954624358326571e-05)	(99.0, 8.368237050828599e-06)	(100.0, 4.7818497433306285e-06)
SRR10983643	(0.0, 3.4222661086022956e-06)	(1.0, 0.0001403129104526941)	(2.0, 0.00027720355479678594)	(3.0, 0.00020533596651613772)	(4.0, 0.0001334683782354895)	(5.0, 0.00032340414726291693)	(6.0, 0.0005133399162903443)	(7.0, 0.0006895866208833625)	(8.0, 0.0008658333254763808)	(9.0, 0.001006146235929075)	(10.0, 0.001146459146381769)	(11.0, 0.001909624488600081)	(12.0, 0.0026727898308183924)	(13.0, 0.00392191696045823)	(14.0, 0.005171044090098068)	(15.0, 0.0072141369569336386)	(16.0, 0.00925722982376921)	(17.0, 0.013016589144068832)	(18.0, 0.016775948464368452)	(19.0, 0.02263315690924128)	(20.0, 0.02849036535411411)	(21.0, 0.04196553815673565)	(22.0, 0.05544071095935719)	(23.0, 0.07631653422183118)	(24.0, 0.09719235748430519)	(25.0, 0.12363791883852943)	(26.0, 0.20198556799581607)	(27.0, 0.25388765579887845)	(28.0, 0.2721180673594029)	(29.0, 0.2903484789199273)	(30.0, 0.3698939212152248)	(31.0, 0.4494393635105222)	(32.0, 0.5450831455806848)	(33.0, 0.6407269276508475)	(34.0, 0.7420533825943443)	(35.0, 0.843379837537841)	(36.0, 0.9969968074877267)	(37.0, 1.1506137774376122)	(38.0, 1.2589370554401462)	(39.0, 1.3672603334426805)	(40.0, 1.5872709770325049)	(41.0, 1.807281620622329)	(42.0, 1.9881364065305804)	(43.0, 2.1689911924388316)	(44.0, 2.5339758729212662)	(45.0, 2.8989605534037013)	(46.0, 3.035657839712657)	(47.0, 3.1723551260216127)	(48.0, 3.6306324917576003)	(49.0, 4.088909857493588)	(50.0, 4.447479500155447)	(51.0, 4.806049142817308)	(52.0, 4.787671573814113)	(53.0, 4.769294004810919)	(54.0, 4.77121218496479)	(55.0, 4.7731303651186625)	(56.0, 4.212780490427503)	(57.0, 3.6524306157363426)	(58.0, 3.374735965752972)	(59.0, 3.097041315769602)	(60.0, 2.801172721616499)	(61.0, 2.5053041274633965)	(62.0, 2.2100310076131904)	(63.0, 1.9147578877629843)	(64.0, 1.5636744522136918)	(65.0, 1.2125910166643998)	(66.0, 1.1313019297867695)	(67.0, 1.050012842909139)	(68.0, 0.9321790873907991)	(69.0, 0.8143453318724592)	(70.0, 0.7005087831689668)	(71.0, 0.5866722344654742)	(72.0, 0.5326397860098069)	(73.0, 0.4786073375541396)	(74.0, 0.4229150900358002)	(75.0, 0.25608817290670977)	(76.0, 0.14495350329595882)	(77.0, 0.1544862255414705)	(78.0, 0.1640189477869822)	(79.0, 0.1989021062319654)	(80.0, 0.2337852646769486)	(81.0, 0.1808342523115996)	(82.0, 0.1278832399462506)	(83.0, 0.08248859114869543)	(84.0, 0.03709394235114028)	(85.0, 0.025636195419539796)	(86.0, 0.014178448487939308)	(87.0, 0.008947514740940701)	(88.0, 0.0037165809939420924)	(89.0, 0.003571134684326495)	(90.0, 0.003425688374710898)	(91.0, 0.002571832980614625)	(92.0, 0.0017179775865183524)	(93.0, 0.00093941204681133)	(94.0, 0.00016084650710430787)	(95.0, 0.00010780138242097231)	(96.0, 5.475625773763673e-05)	(97.0, 4.106719330322754e-05)	(98.0, 2.7378128868818365e-05)	(99.0, 1.3689064434409182e-05)	(100.0, 0.0)
SRR10983644	(0.0, 2.39378556510799e-05)	(1.0, 6.582910304046973e-05)	(2.0, 0.00010772035042985955)	(3.0, 8.079026282239467e-05)	(4.0, 5.3860175214929774e-05)	(5.0, 9.72475385825121e-05)	(6.0, 0.00014063490195009441)	(7.0, 0.000257331948249109)	(8.0, 0.0003740289945481234)	(9.0, 0.0007345929452925145)	(10.0, 0.0010951568960369056)	(11.0, 0.003801630700587127)	(12.0, 0.0065081045051373475)	(13.0, 0.005246878735521076)	(14.0, 0.003985652965904804)	(15.0, 0.005766030979953871)	(16.0, 0.007546408994002939)	(17.0, 0.009491359765653181)	(18.0, 0.011436310537303422)	(19.0, 0.025229003740260023)	(20.0, 0.039021696943216624)	(21.0, 0.06802390518047811)	(22.0, 0.09702611341773962)	(23.0, 0.09749738995087023)	(24.0, 0.09796866648400088)	(25.0, 0.16414636454738946)	(26.0, 0.30002062545487534)	(27.0, 0.3697171882989727)	(28.0, 0.4450152093654227)	(29.0, 0.5203132304318727)	(30.0, 0.6006441856489623)	(31.0, 0.6809751408660519)	(32.0, 0.7207613530741248)	(33.0, 0.7605475652821978)	(34.0, 0.8901531002410572)	(35.0, 1.0197586351999166)	(36.0, 1.2113362862074655)	(37.0, 1.4029139372150141)	(38.0, 1.5149431016620682)	(39.0, 1.626972266109122)	(40.0, 1.721606090077732)	(41.0, 1.8162399140463419)	(42.0, 1.9461177421132319)	(43.0, 2.0759955701801225)	(44.0, 2.4323689000695965)	(45.0, 2.78874222995907)	(46.0, 2.732570555557833)	(47.0, 2.676398881156596)	(48.0, 3.282381208615749)	(49.0, 3.8883635360749023)	(50.0, 5.3053529324127515)	(51.0, 6.722342328750601)	(52.0, 6.3434270194177005)	(53.0, 5.9645117100848)	(54.0, 5.736883648466725)	(55.0, 5.50925558684865)	(56.0, 4.744692446280983)	(57.0, 3.9801293057133167)	(58.0, 3.374456674261649)	(59.0, 2.768784042809982)	(60.0, 2.314439054204551)	(61.0, 1.8600940655991203)	(62.0, 1.4950582241959116)	(63.0, 1.1300223827927034)	(64.0, 0.9814460972303632)	(65.0, 0.8328698116680231)	(66.0, 0.6899697901269451)	(67.0, 0.5470697685858673)	(68.0, 0.42582153748119117)	(69.0, 0.30457330637651514)	(70.0, 0.23824898894726368)	(71.0, 0.17192467151801225)	(72.0, 0.13471477102438673)	(73.0, 0.0975048705307612)	(74.0, 0.07877649071574758)	(75.0, 0.04280986260000002)	(76.0, 0.0255716142992661)	(77.0, 0.02357280335240093)	(78.0, 0.02157399240553576)	(79.0, 0.021190986715118484)	(80.0, 0.020807981024701206)	(81.0, 0.011970423941518142)	(82.0, 0.003132866858335082)	(83.0, 0.002185825444139234)	(84.0, 0.001238784029943385)	(85.0, 0.0009021579348500738)	(86.0, 0.0005655318397567627)	(87.0, 0.00047726099704340554)	(88.0, 0.0003889901543300484)	(89.0, 0.00025583583227091646)	(90.0, 0.0001226815102117845)	(91.0, 8.976695869154963e-05)	(92.0, 5.685240717131476e-05)	(93.0, 3.590678347661985e-05)	(94.0, 1.496115978192494e-05)	(95.0, 1.7953391738309925e-05)	(96.0, 2.0945623694694913e-05)	(97.0, 1.6457275760117434e-05)	(98.0, 1.196892782553995e-05)	(99.0, 8.976695869154962e-06)	(100.0, 5.984463912769975e-06)
